,timestamp,customer_id,location,after
4,2019-09-04 21:05:00,we1479,fruit,fruit
5,2019-09-04 21:06:00,we1479,fruit,fruit
6,2019-09-04 21:07:00,we1479,fruit,checkout
0,2019-09-04 21:02:00,we1480,drinks,drinks
1,2019-09-04 21:03:00,we1480,drinks,drinks
2,2019-09-04 21:04:00,we1480,drinks,drinks
3,2019-09-04 21:05:00,we1480,drinks,drinks
4,2019-09-04 21:06:00,we1480,drinks,drinks
5,2019-09-04 21:07:00,we1480,drinks,checkout
0,2019-09-04 21:02:00,we1481,drinks,drinks
1,2019-09-04 21:03:00,we1481,drinks,drinks
2,2019-09-04 21:04:00,we1481,drinks,checkout
0,2019-09-04 21:02:00,we1482,drinks,checkout
0,2019-09-04 21:06:00,we1483,dairy,dairy
1,2019-09-04 21:07:00,we1483,dairy,dairy
2,2019-09-04 21:08:00,we1483,dairy,fruit
3,2019-09-04 21:09:00,we1483,fruit,fruit
4,2019-09-04 21:10:00,we1483,fruit,fruit
5,2019-09-04 21:11:00,we1483,fruit,checkout
0,2019-09-04 21:06:00,we1484,dairy,dairy
1,2019-09-04 21:07:00,we1484,dairy,checkout
0,2019-09-04 21:06:00,we1485,drinks,checkout
0,2019-09-04 21:11:00,we1486,fruit,fruit
1,2019-09-04 21:12:00,we1486,fruit,fruit
2,2019-09-04 21:13:00,we1486,fruit,fruit
3,2019-09-04 21:14:00,we1486,fruit,dairy
4,2019-09-04 21:15:00,we1486,dairy,checkout
0,2019-09-04 21:15:00,we1487,dairy,checkout
0,2019-09-04 21:16:00,we1488,spices,spices
1,2019-09-04 21:17:00,we1488,spices,spices
2,2019-09-04 21:18:00,we1488,spices,spices
3,2019-09-04 21:19:00,we1488,spices,spices
4,2019-09-04 21:20:00,we1488,spices,spices
5,2019-09-04 21:21:00,we1488,spices,dairy
6,2019-09-04 21:22:00,we1488,dairy,dairy
7,2019-09-04 21:23:00,we1488,dairy,dairy
8,2019-09-04 21:24:00,we1488,dairy,dairy
9,2019-09-04 21:25:00,we1488,dairy,fruit
10,2019-09-04 21:26:00,we1488,fruit,dairy
11,2019-09-04 21:27:00,we1488,dairy,fruit
12,2019-09-04 21:28:00,we1488,fruit,fruit
13,2019-09-04 21:29:00,we1488,fruit,fruit
14,2019-09-04 21:30:00,we1488,fruit,fruit
15,2019-09-04 21:31:00,we1488,fruit,fruit
16,2019-09-04 21:32:00,we1488,fruit,fruit
17,2019-09-04 21:33:00,we1488,fruit,dairy
18,2019-09-04 21:34:00,we1488,dairy,dairy
19,2019-09-04 21:35:00,we1488,dairy,dairy
20,2019-09-04 21:36:00,we1488,dairy,dairy
21,2019-09-04 21:37:00,we1488,dairy,dairy
22,2019-09-04 21:38:00,we1488,dairy,checkout
0,2019-09-04 21:16:00,we1489,fruit,fruit
1,2019-09-04 21:17:00,we1489,fruit,fruit
2,2019-09-04 21:18:00,we1489,fruit,fruit
3,2019-09-04 21:19:00,we1489,fruit,checkout
0,2019-09-04 21:16:00,we1490,dairy,dairy
1,2019-09-04 21:17:00,we1490,dairy,dairy
2,2019-09-04 21:18:00,we1490,dairy,checkout
0,2019-09-04 21:16:00,we1491,spices,spices
1,2019-09-04 21:17:00,we1491,spices,spices
2,2019-09-04 21:18:00,we1491,spices,checkout
0,2019-09-04 21:16:00,we1492,fruit,checkout
0,2019-09-04 21:16:00,we1493,fruit,checkout
0,2019-09-04 21:17:00,we1494,fruit,fruit
1,2019-09-04 21:18:00,we1494,fruit,drinks
2,2019-09-04 21:19:00,we1494,drinks,drinks
3,2019-09-04 21:20:00,we1494,drinks,fruit
4,2019-09-04 21:21:00,we1494,fruit,dairy
5,2019-09-04 21:22:00,we1494,dairy,checkout
0,2019-09-04 21:17:00,we1495,dairy,dairy
1,2019-09-04 21:18:00,we1495,dairy,dairy
2,2019-09-04 21:19:00,we1495,dairy,dairy
3,2019-09-04 21:20:00,we1495,dairy,dairy
4,2019-09-04 21:21:00,we1495,dairy,dairy
5,2019-09-04 21:22:00,we1495,dairy,dairy
6,2019-09-04 21:23:00,we1495,dairy,dairy
7,2019-09-04 21:24:00,we1495,dairy,dairy
8,2019-09-04 21:25:00,we1495,dairy,checkout
0,2019-09-04 21:17:00,we1496,fruit,fruit
1,2019-09-04 21:18:00,we1496,fruit,checkout
0,2019-09-04 21:22:00,we1497,fruit,fruit
1,2019-09-04 21:23:00,we1497,fruit,checkout
0,2019-09-04 21:22:00,we1498,fruit,fruit
1,2019-09-04 21:23:00,we1498,fruit,fruit
2,2019-09-04 21:24:00,we1498,fruit,fruit
3,2019-09-04 21:25:00,we1498,fruit,fruit
4,2019-09-04 21:26:00,we1498,fruit,dairy
5,2019-09-04 21:27:00,we1498,dairy,dairy
6,2019-09-04 21:28:00,we1498,dairy,dairy
7,2019-09-04 21:29:00,we1498,dairy,drinks
8,2019-09-04 21:30:00,we1498,drinks,drinks
9,2019-09-04 21:31:00,we1498,drinks,drinks
10,2019-09-04 21:32:00,we1498,drinks,checkout
0,2019-09-04 21:22:00,we1499,drinks,drinks
1,2019-09-04 21:23:00,we1499,drinks,spices
2,2019-09-04 21:24:00,we1499,spices,spices
3,2019-09-04 21:25:00,we1499,spices,dairy
4,2019-09-04 21:26:00,we1499,dairy,spices
5,2019-09-04 21:27:00,we1499,spices,spices
6,2019-09-04 21:28:00,we1499,spices,drinks
7,2019-09-04 21:29:00,we1499,drinks,drinks
8,2019-09-04 21:30:00,we1499,drinks,checkout
0,2019-09-04 21:23:00,we1500,drinks,spices
1,2019-09-04 21:24:00,we1500,spices,checkout
0,2019-09-04 21:24:00,we1501,fruit,fruit
1,2019-09-04 21:25:00,we1501,fruit,fruit
2,2019-09-04 21:26:00,we1501,fruit,fruit
3,2019-09-04 21:27:00,we1501,fruit,checkout
0,2019-09-04 21:24:00,we1502,fruit,fruit
1,2019-09-04 21:25:00,we1502,fruit,fruit
2,2019-09-04 21:26:00,we1502,fruit,fruit
3,2019-09-04 21:27:00,we1502,fruit,dairy
4,2019-09-04 21:28:00,we1502,dairy,dairy
5,2019-09-04 21:29:00,we1502,dairy,dairy
6,2019-09-04 21:30:00,we1502,dairy,dairy
7,2019-09-04 21:31:00,we1502,dairy,checkout
0,2019-09-04 21:24:00,we1503,dairy,spices
1,2019-09-04 21:25:00,we1503,spices,checkout
0,2019-09-04 21:25:00,we1504,drinks,drinks
1,2019-09-04 21:26:00,we1504,drinks,drinks
2,2019-09-04 21:27:00,we1504,drinks,drinks
3,2019-09-04 21:28:00,we1504,drinks,drinks
4,2019-09-04 21:29:00,we1504,drinks,drinks
5,2019-09-04 21:30:00,we1504,drinks,drinks
6,2019-09-04 21:31:00,we1504,drinks,dairy
7,2019-09-04 21:32:00,we1504,dairy,drinks
8,2019-09-04 21:33:00,we1504,drinks,checkout
0,2019-09-04 21:25:00,we1505,drinks,drinks
1,2019-09-04 21:26:00,we1505,drinks,checkout
0,2019-09-04 21:26:00,we1506,drinks,drinks
1,2019-09-04 21:27:00,we1506,drinks,drinks
2,2019-09-04 21:28:00,we1506,drinks,spices
3,2019-09-04 21:29:00,we1506,spices,spices
4,2019-09-04 21:30:00,we1506,spices,checkout
0,2019-09-04 21:29:00,we1507,spices,spices
1,2019-09-04 21:30:00,we1507,spices,spices
2,2019-09-04 21:31:00,we1507,spices,dairy
3,2019-09-04 21:32:00,we1507,dairy,checkout
0,2019-09-04 21:29:00,we1508,drinks,drinks
1,2019-09-04 21:30:00,we1508,drinks,fruit
2,2019-09-04 21:31:00,we1508,fruit,fruit
3,2019-09-04 21:32:00,we1508,fruit,fruit
4,2019-09-04 21:33:00,we1508,fruit,spices
5,2019-09-04 21:34:00,we1508,spices,spices
6,2019-09-04 21:35:00,we1508,spices,drinks
7,2019-09-04 21:36:00,we1508,drinks,drinks
8,2019-09-04 21:37:00,we1508,drinks,drinks
9,2019-09-04 21:38:00,we1508,drinks,checkout
0,2019-09-04 21:31:00,we1509,dairy,checkout
0,2019-09-04 21:32:00,we1510,drinks,drinks
1,2019-09-04 21:33:00,we1510,drinks,drinks
2,2019-09-04 21:34:00,we1510,drinks,checkout
0,2019-09-04 21:33:00,we1511,drinks,drinks
1,2019-09-04 21:34:00,we1511,drinks,drinks
2,2019-09-04 21:35:00,we1511,drinks,drinks
3,2019-09-04 21:36:00,we1511,drinks,drinks
4,2019-09-04 21:37:00,we1511,drinks,checkout
0,2019-09-04 21:33:00,we1512,spices,fruit
1,2019-09-04 21:34:00,we1512,fruit,drinks
2,2019-09-04 21:35:00,we1512,drinks,drinks
3,2019-09-04 21:36:00,we1512,drinks,drinks
4,2019-09-04 21:37:00,we1512,drinks,drinks
5,2019-09-04 21:38:00,we1512,drinks,drinks
6,2019-09-04 21:39:00,we1512,drinks,checkout
0,2019-09-04 21:33:00,we1513,fruit,fruit
1,2019-09-04 21:34:00,we1513,fruit,dairy
2,2019-09-04 21:35:00,we1513,dairy,drinks
3,2019-09-04 21:36:00,we1513,drinks,drinks
4,2019-09-04 21:37:00,we1513,drinks,drinks
5,2019-09-04 21:38:00,we1513,drinks,checkout
0,2019-09-04 21:36:00,we1514,dairy,spices
1,2019-09-04 21:37:00,we1514,spices,checkout
0,2019-09-04 21:37:00,we1515,spices,spices
1,2019-09-04 21:38:00,we1515,spices,spices
2,2019-09-04 21:39:00,we1515,spices,drinks
3,2019-09-04 21:40:00,we1515,drinks,spices
4,2019-09-04 21:41:00,we1515,spices,spices
5,2019-09-04 21:42:00,we1515,spices,dairy
6,2019-09-04 21:43:00,we1515,dairy,dairy
7,2019-09-04 21:44:00,we1515,dairy,checkout
0,2019-09-04 21:37:00,we1516,fruit,fruit
1,2019-09-04 21:38:00,we1516,fruit,fruit
2,2019-09-04 21:39:00,we1516,fruit,fruit
3,2019-09-04 21:40:00,we1516,fruit,fruit
4,2019-09-04 21:41:00,we1516,fruit,fruit
5,2019-09-04 21:42:00,we1516,fruit,fruit
6,2019-09-04 21:43:00,we1516,fruit,fruit
7,2019-09-04 21:44:00,we1516,fruit,fruit
8,2019-09-04 21:45:00,we1516,fruit,checkout
0,2019-09-04 21:37:00,we1517,fruit,checkout
0,2019-09-04 21:40:00,we1518,spices,spices
1,2019-09-04 21:41:00,we1518,spices,checkout
0,2019-09-04 21:40:00,we1519,drinks,fruit
1,2019-09-04 21:41:00,we1519,fruit,fruit
2,2019-09-04 21:42:00,we1519,fruit,checkout
0,2019-09-04 21:40:00,we1520,dairy,dairy
1,2019-09-04 21:41:00,we1520,dairy,dairy
2,2019-09-04 21:42:00,we1520,dairy,dairy
3,2019-09-04 21:43:00,we1520,dairy,dairy
4,2019-09-04 21:44:00,we1520,dairy,dairy
5,2019-09-04 21:45:00,we1520,dairy,dairy
6,2019-09-04 21:46:00,we1520,dairy,dairy
7,2019-09-04 21:47:00,we1520,dairy,spices
8,2019-09-04 21:48:00,we1520,spices,dairy
0,2019-09-04 21:40:00,we1521,fruit,checkout
0,2019-09-04 21:42:00,we1522,dairy,dairy
1,2019-09-04 21:43:00,we1522,dairy,dairy
2,2019-09-04 21:44:00,we1522,dairy,dairy
3,2019-09-04 21:45:00,we1522,dairy,dairy
4,2019-09-04 21:46:00,we1522,dairy,dairy
5,2019-09-04 21:47:00,we1522,dairy,checkout
0,2019-09-04 21:42:00,we1523,fruit,checkout
0,2019-09-04 21:43:00,we1524,dairy,drinks
1,2019-09-04 21:44:00,we1524,drinks,checkout
0,2019-09-04 21:43:00,we1525,spices,drinks
1,2019-09-04 21:44:00,we1525,drinks,checkout
0,2019-09-04 21:43:00,we1526,drinks,drinks
1,2019-09-04 21:44:00,we1526,drinks,drinks
2,2019-09-04 21:45:00,we1526,drinks,drinks
3,2019-09-04 21:46:00,we1526,drinks,checkout
0,2019-09-04 21:44:00,we1527,dairy,dairy
1,2019-09-04 21:45:00,we1527,dairy,drinks
2,2019-09-04 21:46:00,we1527,drinks,fruit
0,2019-09-04 21:45:00,we1528,drinks,drinks
1,2019-09-04 21:46:00,we1528,drinks,drinks
2,2019-09-04 21:47:00,we1528,drinks,spices
0,2019-09-04 21:45:00,we1529,spices,spices
1,2019-09-04 21:46:00,we1529,spices,fruit
2,2019-09-04 21:47:00,we1529,fruit,fruit
3,2019-09-04 21:48:00,we1529,fruit,dairy
0,2019-09-04 21:46:00,we1530,dairy,spices
1,2019-09-04 21:47:00,we1530,spices,spices
2,2019-09-04 21:48:00,we1530,spices,fruit
0,2019-09-04 21:46:00,we1531,drinks,drinks
1,2019-09-04 21:47:00,we1531,drinks,drinks
2,2019-09-04 21:48:00,we1531,drinks,checkout
0,2019-09-06 07:00:00,fr1,dairy,dairy
1,2019-09-06 07:01:00,fr1,dairy,dairy
2,2019-09-06 07:02:00,fr1,dairy,dairy
3,2019-09-06 07:03:00,fr1,dairy,spices
4,2019-09-06 07:04:00,fr1,spices,checkout
0,2019-09-06 07:00:00,fr2,drinks,checkout
0,2019-09-06 07:00:00,fr3,fruit,fruit
1,2019-09-06 07:01:00,fr3,fruit,fruit
2,2019-09-06 07:02:00,fr3,fruit,spices
3,2019-09-06 07:03:00,fr3,spices,dairy
4,2019-09-06 07:04:00,fr3,dairy,dairy
5,2019-09-06 07:05:00,fr3,dairy,dairy
6,2019-09-06 07:06:00,fr3,dairy,dairy
7,2019-09-06 07:07:00,fr3,dairy,dairy
8,2019-09-06 07:08:00,fr3,dairy,dairy
9,2019-09-06 07:09:00,fr3,dairy,dairy
10,2019-09-06 07:10:00,fr3,dairy,checkout
0,2019-09-06 07:01:00,fr4,drinks,checkout
0,2019-09-06 07:01:00,fr5,dairy,dairy
1,2019-09-06 07:02:00,fr5,dairy,dairy
2,2019-09-06 07:03:00,fr5,dairy,dairy
3,2019-09-06 07:04:00,fr5,dairy,dairy
4,2019-09-06 07:05:00,fr5,dairy,dairy
5,2019-09-06 07:06:00,fr5,dairy,spices
6,2019-09-06 07:07:00,fr5,spices,drinks
7,2019-09-06 07:08:00,fr5,drinks,drinks
8,2019-09-06 07:09:00,fr5,drinks,spices
9,2019-09-06 07:10:00,fr5,spices,drinks
10,2019-09-06 07:11:00,fr5,drinks,drinks
11,2019-09-06 07:12:00,fr5,drinks,drinks
12,2019-09-06 07:13:00,fr5,drinks,drinks
13,2019-09-06 07:14:00,fr5,drinks,checkout
0,2019-09-06 07:02:00,fr6,spices,dairy
1,2019-09-06 07:03:00,fr6,dairy,dairy
2,2019-09-06 07:04:00,fr6,dairy,drinks
3,2019-09-06 07:05:00,fr6,drinks,drinks
4,2019-09-06 07:06:00,fr6,drinks,drinks
5,2019-09-06 07:07:00,fr6,drinks,spices
6,2019-09-06 07:08:00,fr6,spices,fruit
7,2019-09-06 07:09:00,fr6,fruit,checkout
0,2019-09-06 07:02:00,fr7,dairy,dairy
1,2019-09-06 07:03:00,fr7,dairy,dairy
2,2019-09-06 07:04:00,fr7,dairy,checkout
0,2019-09-06 07:03:00,fr8,fruit,checkout
0,2019-09-06 07:06:00,fr9,fruit,fruit
1,2019-09-06 07:07:00,fr9,fruit,dairy
2,2019-09-06 07:08:00,fr9,dairy,checkout
0,2019-09-06 07:06:00,fr10,fruit,fruit
1,2019-09-06 07:07:00,fr10,fruit,fruit
2,2019-09-06 07:08:00,fr10,fruit,fruit
3,2019-09-06 07:09:00,fr10,fruit,fruit
4,2019-09-06 07:10:00,fr10,fruit,checkout
0,2019-09-06 07:06:00,fr11,fruit,fruit
1,2019-09-06 07:07:00,fr11,fruit,fruit
2,2019-09-06 07:08:00,fr11,fruit,fruit
3,2019-09-06 07:09:00,fr11,fruit,fruit
4,2019-09-06 07:10:00,fr11,fruit,fruit
5,2019-09-06 07:11:00,fr11,fruit,drinks
6,2019-09-06 07:12:00,fr11,drinks,drinks
7,2019-09-06 07:13:00,fr11,drinks,checkout
0,2019-09-06 07:08:00,fr12,fruit,fruit
1,2019-09-06 07:09:00,fr12,fruit,checkout
0,2019-09-06 07:08:00,fr13,dairy,drinks
1,2019-09-06 07:09:00,fr13,drinks,drinks
2,2019-09-06 07:10:00,fr13,drinks,checkout
0,2019-09-06 07:08:00,fr14,spices,spices
1,2019-09-06 07:09:00,fr14,spices,fruit
2,2019-09-06 07:10:00,fr14,fruit,fruit
3,2019-09-06 07:11:00,fr14,fruit,drinks
4,2019-09-06 07:12:00,fr14,drinks,drinks
5,2019-09-06 07:13:00,fr14,drinks,checkout
0,2019-09-06 07:09:00,fr15,spices,spices
1,2019-09-06 07:10:00,fr15,spices,spices
2,2019-09-06 07:11:00,fr15,spices,spices
3,2019-09-06 07:12:00,fr15,spices,checkout
0,2019-09-06 07:09:00,fr16,fruit,fruit
1,2019-09-06 07:10:00,fr16,fruit,dairy
2,2019-09-06 07:11:00,fr16,dairy,dairy
3,2019-09-06 07:12:00,fr16,dairy,dairy
4,2019-09-06 07:13:00,fr16,dairy,dairy
5,2019-09-06 07:14:00,fr16,dairy,dairy
6,2019-09-06 07:15:00,fr16,dairy,spices
7,2019-09-06 07:16:00,fr16,spices,spices
8,2019-09-06 07:17:00,fr16,spices,fruit
9,2019-09-06 07:18:00,fr16,fruit,fruit
10,2019-09-06 07:19:00,fr16,fruit,checkout
0,2019-09-06 07:09:00,fr17,spices,spices
1,2019-09-06 07:10:00,fr17,spices,drinks
2,2019-09-06 07:11:00,fr17,drinks,fruit
3,2019-09-06 07:12:00,fr17,fruit,dairy
4,2019-09-06 07:13:00,fr17,dairy,dairy
5,2019-09-06 07:14:00,fr17,dairy,dairy
6,2019-09-06 07:15:00,fr17,dairy,fruit
7,2019-09-06 07:16:00,fr17,fruit,fruit
8,2019-09-06 07:17:00,fr17,fruit,fruit
9,2019-09-06 07:18:00,fr17,fruit,checkout
0,2019-09-06 07:11:00,fr18,fruit,fruit
1,2019-09-06 07:12:00,fr18,fruit,fruit
2,2019-09-06 07:13:00,fr18,fruit,fruit
3,2019-09-06 07:14:00,fr18,fruit,fruit
4,2019-09-06 07:15:00,fr18,fruit,fruit
5,2019-09-06 07:16:00,fr18,fruit,fruit
6,2019-09-06 07:17:00,fr18,fruit,checkout
0,2019-09-06 07:11:00,fr19,spices,spices
1,2019-09-06 07:12:00,fr19,spices,fruit
2,2019-09-06 07:13:00,fr19,fruit,fruit
3,2019-09-06 07:14:00,fr19,fruit,fruit
4,2019-09-06 07:15:00,fr19,fruit,fruit
5,2019-09-06 07:16:00,fr19,fruit,checkout
0,2019-09-06 07:12:00,fr20,fruit,fruit
1,2019-09-06 07:13:00,fr20,fruit,fruit
2,2019-09-06 07:14:00,fr20,fruit,fruit
3,2019-09-06 07:15:00,fr20,fruit,fruit
4,2019-09-06 07:16:00,fr20,fruit,checkout
0,2019-09-06 07:12:00,fr21,dairy,dairy
1,2019-09-06 07:13:00,fr21,dairy,dairy
2,2019-09-06 07:14:00,fr21,dairy,dairy
3,2019-09-06 07:15:00,fr21,dairy,dairy
4,2019-09-06 07:16:00,fr21,dairy,dairy
5,2019-09-06 07:17:00,fr21,dairy,dairy
6,2019-09-06 07:18:00,fr21,dairy,dairy
7,2019-09-06 07:19:00,fr21,dairy,checkout
0,2019-09-06 07:12:00,fr22,fruit,drinks
1,2019-09-06 07:13:00,fr22,drinks,checkout
0,2019-09-06 07:18:00,fr23,dairy,dairy
1,2019-09-06 07:19:00,fr23,dairy,dairy
2,2019-09-06 07:20:00,fr23,dairy,dairy
3,2019-09-06 07:21:00,fr23,dairy,dairy
4,2019-09-06 07:22:00,fr23,dairy,dairy
5,2019-09-06 07:23:00,fr23,dairy,dairy
6,2019-09-06 07:24:00,fr23,dairy,dairy
7,2019-09-06 07:25:00,fr23,dairy,dairy
8,2019-09-06 07:26:00,fr23,dairy,dairy
9,2019-09-06 07:27:00,fr23,dairy,dairy
10,2019-09-06 07:28:00,fr23,dairy,dairy
11,2019-09-06 07:29:00,fr23,dairy,checkout
0,2019-09-06 07:19:00,fr24,dairy,dairy
1,2019-09-06 07:20:00,fr24,dairy,dairy
2,2019-09-06 07:21:00,fr24,dairy,dairy
3,2019-09-06 07:22:00,fr24,dairy,dairy
4,2019-09-06 07:23:00,fr24,dairy,spices
5,2019-09-06 07:24:00,fr24,spices,spices
6,2019-09-06 07:25:00,fr24,spices,spices
7,2019-09-06 07:26:00,fr24,spices,drinks
8,2019-09-06 07:27:00,fr24,drinks,spices
9,2019-09-06 07:28:00,fr24,spices,drinks
10,2019-09-06 07:29:00,fr24,drinks,drinks
11,2019-09-06 07:30:00,fr24,drinks,checkout
0,2019-09-06 07:19:00,fr25,dairy,fruit
1,2019-09-06 07:20:00,fr25,fruit,fruit
2,2019-09-06 07:21:00,fr25,fruit,fruit
3,2019-09-06 07:22:00,fr25,fruit,fruit
4,2019-09-06 07:23:00,fr25,fruit,dairy
5,2019-09-06 07:24:00,fr25,dairy,dairy
6,2019-09-06 07:25:00,fr25,dairy,dairy
7,2019-09-06 07:26:00,fr25,dairy,checkout
0,2019-09-06 07:19:00,fr26,dairy,dairy
1,2019-09-06 07:20:00,fr26,dairy,dairy
2,2019-09-06 07:21:00,fr26,dairy,drinks
3,2019-09-06 07:22:00,fr26,drinks,drinks
4,2019-09-06 07:23:00,fr26,drinks,spices
5,2019-09-06 07:24:00,fr26,spices,spices
6,2019-09-06 07:25:00,fr26,spices,spices
7,2019-09-06 07:26:00,fr26,spices,spices
8,2019-09-06 07:27:00,fr26,spices,checkout
0,2019-09-06 07:19:00,fr27,spices,spices
1,2019-09-06 07:20:00,fr27,spices,checkout
0,2019-09-06 07:19:00,fr28,fruit,checkout
0,2019-09-06 07:20:00,fr29,fruit,fruit
1,2019-09-06 07:21:00,fr29,fruit,fruit
2,2019-09-06 07:22:00,fr29,fruit,fruit
3,2019-09-06 07:23:00,fr29,fruit,dairy
4,2019-09-06 07:24:00,fr29,dairy,dairy
5,2019-09-06 07:25:00,fr29,dairy,checkout
0,2019-09-06 07:20:00,fr30,fruit,checkout
0,2019-09-06 07:20:00,fr31,drinks,drinks
1,2019-09-06 07:21:00,fr31,drinks,drinks
2,2019-09-06 07:22:00,fr31,drinks,drinks
3,2019-09-06 07:23:00,fr31,drinks,drinks
4,2019-09-06 07:24:00,fr31,drinks,fruit
5,2019-09-06 07:25:00,fr31,fruit,dairy
6,2019-09-06 07:26:00,fr31,dairy,drinks
7,2019-09-06 07:27:00,fr31,drinks,spices
8,2019-09-06 07:28:00,fr31,spices,spices
9,2019-09-06 07:29:00,fr31,spices,drinks
10,2019-09-06 07:30:00,fr31,drinks,fruit
11,2019-09-06 07:31:00,fr31,fruit,fruit
12,2019-09-06 07:32:00,fr31,fruit,fruit
13,2019-09-06 07:33:00,fr31,fruit,fruit
14,2019-09-06 07:34:00,fr31,fruit,dairy
15,2019-09-06 07:35:00,fr31,dairy,dairy
16,2019-09-06 07:36:00,fr31,dairy,dairy
17,2019-09-06 07:37:00,fr31,dairy,dairy
18,2019-09-06 07:38:00,fr31,dairy,dairy
19,2019-09-06 07:39:00,fr31,dairy,dairy
20,2019-09-06 07:40:00,fr31,dairy,fruit
21,2019-09-06 07:41:00,fr31,fruit,checkout
0,2019-09-06 07:22:00,fr32,fruit,fruit
1,2019-09-06 07:23:00,fr32,fruit,fruit
2,2019-09-06 07:24:00,fr32,fruit,spices
3,2019-09-06 07:25:00,fr32,spices,checkout
0,2019-09-06 07:22:00,fr33,fruit,fruit
1,2019-09-06 07:23:00,fr33,fruit,fruit
2,2019-09-06 07:24:00,fr33,fruit,fruit
3,2019-09-06 07:25:00,fr33,fruit,fruit
4,2019-09-06 07:26:00,fr33,fruit,fruit
5,2019-09-06 07:27:00,fr33,fruit,fruit
6,2019-09-06 07:28:00,fr33,fruit,fruit
7,2019-09-06 07:29:00,fr33,fruit,drinks
8,2019-09-06 07:30:00,fr33,drinks,drinks
9,2019-09-06 07:31:00,fr33,drinks,checkout
0,2019-09-06 07:23:00,fr34,fruit,fruit
1,2019-09-06 07:24:00,fr34,fruit,spices
2,2019-09-06 07:25:00,fr34,spices,checkout
0,2019-09-06 07:24:00,fr35,drinks,drinks
1,2019-09-06 07:25:00,fr35,drinks,drinks
2,2019-09-06 07:26:00,fr35,drinks,spices
3,2019-09-06 07:27:00,fr35,spices,fruit
4,2019-09-06 07:28:00,fr35,fruit,fruit
5,2019-09-06 07:29:00,fr35,fruit,drinks
6,2019-09-06 07:30:00,fr35,drinks,spices
7,2019-09-06 07:31:00,fr35,spices,spices
8,2019-09-06 07:32:00,fr35,spices,spices
9,2019-09-06 07:33:00,fr35,spices,spices
10,2019-09-06 07:34:00,fr35,spices,fruit
11,2019-09-06 07:35:00,fr35,fruit,fruit
12,2019-09-06 07:36:00,fr35,fruit,fruit
13,2019-09-06 07:37:00,fr35,fruit,fruit
14,2019-09-06 07:38:00,fr35,fruit,checkout
0,2019-09-06 07:25:00,fr36,fruit,fruit
1,2019-09-06 07:26:00,fr36,fruit,fruit
2,2019-09-06 07:27:00,fr36,fruit,checkout
0,2019-09-06 07:25:00,fr37,dairy,dairy
1,2019-09-06 07:26:00,fr37,dairy,checkout
0,2019-09-06 07:27:00,fr38,fruit,fruit
1,2019-09-06 07:28:00,fr38,fruit,spices
2,2019-09-06 07:29:00,fr38,spices,checkout
0,2019-09-06 07:27:00,fr39,dairy,dairy
1,2019-09-06 07:28:00,fr39,dairy,dairy
2,2019-09-06 07:29:00,fr39,dairy,checkout
0,2019-09-06 07:27:00,fr40,spices,drinks
1,2019-09-06 07:28:00,fr40,drinks,drinks
2,2019-09-06 07:29:00,fr40,drinks,drinks
3,2019-09-06 07:30:00,fr40,drinks,fruit
4,2019-09-06 07:31:00,fr40,fruit,fruit
5,2019-09-06 07:32:00,fr40,fruit,fruit
6,2019-09-06 07:33:00,fr40,fruit,dairy
7,2019-09-06 07:34:00,fr40,dairy,dairy
8,2019-09-06 07:35:00,fr40,dairy,dairy
9,2019-09-06 07:36:00,fr40,dairy,checkout
0,2019-09-06 07:27:00,fr41,fruit,fruit
1,2019-09-06 07:28:00,fr41,fruit,fruit
2,2019-09-06 07:29:00,fr41,fruit,fruit
3,2019-09-06 07:30:00,fr41,fruit,fruit
4,2019-09-06 07:31:00,fr41,fruit,dairy
5,2019-09-06 07:32:00,fr41,dairy,drinks
6,2019-09-06 07:33:00,fr41,drinks,spices
7,2019-09-06 07:34:00,fr41,spices,checkout
0,2019-09-06 07:27:00,fr42,drinks,drinks
1,2019-09-06 07:28:00,fr42,drinks,drinks
2,2019-09-06 07:29:00,fr42,drinks,drinks
3,2019-09-06 07:30:00,fr42,drinks,drinks
4,2019-09-06 07:31:00,fr42,drinks,drinks
5,2019-09-06 07:32:00,fr42,drinks,drinks
6,2019-09-06 07:33:00,fr42,drinks,drinks
7,2019-09-06 07:34:00,fr42,drinks,drinks
8,2019-09-06 07:35:00,fr42,drinks,drinks
9,2019-09-06 07:36:00,fr42,drinks,spices
10,2019-09-06 07:37:00,fr42,spices,drinks
11,2019-09-06 07:38:00,fr42,drinks,drinks
12,2019-09-06 07:39:00,fr42,drinks,drinks
13,2019-09-06 07:40:00,fr42,drinks,checkout
0,2019-09-06 07:27:00,fr43,drinks,drinks
1,2019-09-06 07:28:00,fr43,drinks,fruit
2,2019-09-06 07:29:00,fr43,fruit,checkout
0,2019-09-06 07:28:00,fr44,drinks,drinks
1,2019-09-06 07:29:00,fr44,drinks,drinks
2,2019-09-06 07:30:00,fr44,drinks,checkout
0,2019-09-06 07:31:00,fr45,spices,fruit
1,2019-09-06 07:32:00,fr45,fruit,spices
2,2019-09-06 07:33:00,fr45,spices,drinks
3,2019-09-06 07:34:00,fr45,drinks,checkout
0,2019-09-06 07:31:00,fr46,dairy,drinks
1,2019-09-06 07:32:00,fr46,drinks,drinks
2,2019-09-06 07:33:00,fr46,drinks,spices
3,2019-09-06 07:34:00,fr46,spices,spices
4,2019-09-06 07:35:00,fr46,spices,spices
